OrderNumber,CustomerID,Name,Address,City,Country,Continent,PurchaseDate,PaymentMethod,Product,ProductCategory,Quantity,ProductID,ProductPrice,CostPrice,DiscountPercentage,DiscountedPrice,FinalPrice,Profit,WarrantyPeriod
ORD0654620,CUST003690,Francis Paul,"5335 Lisa Parkways, Marseille, France",Marseille,France,Europe,1/12/2023,Online Wallet,IKEA Billy Bookcase,Furniture,1,FURN100,2322.76,1736.45,10.7,2074.22,2074.22,337.77,14 months
ORD0654620,CUST003690,Francis Paul,"5335 Lisa Parkways, Marseille, France",Marseille,France,Europe,11/14/2023,Online Wallet,IKEA Billy Bookcase,Furniture,2,FURN100,631.34,502.05,24.52,476.54,953.08,-51.02,30 months
ORD0654617,CUST003690,Francis Paul,"5335 Lisa Parkways, Marseille, France",Marseille,France,Europe,4/10/2022,Credit Card,Sealy Posturepedic Mattress,Furniture,5,FURN112,2241.4,1564.7,29.07,1589.83,7949.15,125.65,29 months
ORD0654620,CUST003690,Francis Paul,"5335 Lisa Parkways, Marseille, France",Marseille,France,Europe,3/31/2021,Online Wallet,Sealy Posturepedic Mattress,Furniture,2,FURN112,2124.15,1543.53,14.68,1812.32,3624.64,537.58,8 months
ORD0654619,CUST003690,Francis Paul,"5335 Lisa Parkways, Marseille, France",Marseille,France,Europe,5/14/2023,Debit Card,Fresh Apples,Groceries,1,GROC102,47.65,31.99,15.59,40.22,40.22,8.23,No Warranty
ORD0654622,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,12/12/2022,Online Wallet,Atomic Habits,Books,1,BOOK100,95.64,62.52,25.77,70.99,70.99,8.47,No Warranty
ORD0654621,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,11/18/2022,Debit Card,Manga: Attack on Titan Vol. 1,Books,2,BOOK103,74.96,57.64,9.63,67.74,135.48,20.2,No Warranty
ORD0654621,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,9/18/2020,Debit Card,Adidas Ultraboost,Clothing,3,CLOT100,244.22,186.69,9.9,220.04,660.12,100.05,No Warranty
ORD0654623,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,4/8/2024,PayPal,Nike Air Max Shoes,Clothing,3,CLOT103,401.98,289.9,0,401.98,1205.94,336.24,No Warranty
ORD0654623,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,11/6/2021,PayPal,Apple Watch Series 8,Electronics,3,ELEC102,1884.31,1426.53,14.05,1619.56,4858.68,579.09,13 months
ORD0654623,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,9/10/2023,PayPal,Samsung Galaxy S23,Electronics,2,ELEC104,1275.17,871.02,28.01,917.99,1835.98,93.94,18 months
ORD0654622,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,12/14/2022,Online Wallet,Ashley Furniture Sofa,Furniture,2,FURN100,1124.34,807.33,25.23,840.67,1681.34,66.68,29 months
ORD0654622,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,9/13/2022,Online Wallet,Sealy Posturepedic Mattress,Furniture,1,FURN112,307.05,191.37,13.36,266.03,266.03,74.66,7 months
ORD0654622,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,8/9/2020,Online Wallet,Fresh Apples,Groceries,1,GROC102,24.2,16.38,13.81,20.86,20.86,4.48,No Warranty
ORD0654622,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,9/15/2024,Online Wallet,Organic Almond Milk,Groceries,1,GROC103,36.8,23.58,14.52,31.46,31.46,7.88,No Warranty
ORD0654623,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,12/5/2023,PayPal,Organic Almond Milk,Groceries,4,GROC103,20.25,13.22,25.53,15.08,60.32,7.44,No Warranty
ORD0654621,CUST003691,Adam Phillips,"59348 Mendez Garden Suite 681, Los Angeles, United States",Los Angeles,United States,North America,9/27/2024,Debit Card,Organic Almond Milk,Groceries,4,GROC103,21.55,13.43,19.29,17.39,69.56,15.84,No Warranty
ORD0654624,CUST003692,Edward Carpenter,"883 Michael Manors Suite 028, Liverpool, United Kingdom",Liverpool,United Kingdom,Europe,9/23/2021,Online Wallet,Atomic Habits,Books,4,BOOK100,51.07,30.66,0,51.07,204.28,81.64,No Warranty
ORD0654625,CUST003692,Edward Carpenter,"883 Michael Manors Suite 028, Liverpool, United Kingdom",Liverpool,United Kingdom,Europe,10/28/2020,Online Wallet,Manga: Attack on Titan Vol. 1,Books,5,BOOK103,59.65,37.27,0,59.65,298.25,111.9,No Warranty
ORD0654625,CUST003692,Edward Carpenter,"883 Michael Manors Suite 028, Liverpool, United Kingdom",Liverpool,United Kingdom,Europe,8/8/2023,Online Wallet,Nike Air Max Shoes,Clothing,2,CLOT103,316.6,250.76,0,316.6,633.2,131.68,No Warranty
ORD0654624,CUST003692,Edward Carpenter,"883 Michael Manors Suite 028, Liverpool, United Kingdom",Liverpool,United Kingdom,Europe,2/24/2022,Online Wallet,Levi's 501 Jeans,Clothing,5,CLOT110,315.77,237.65,26.26,232.85,1164.25,-24,No Warranty
ORD0654624,CUST003692,Edward Carpenter,"883 Michael Manors Suite 028, Liverpool, United Kingdom",Liverpool,United Kingdom,Europe,3/17/2021,Online Wallet,Apple Watch Series 8,Electronics,4,ELEC102,1920.43,1355.01,0,1920.43,7681.72,2261.68,36 months
ORD0654624,CUST003692,Edward Carpenter,"883 Michael Manors Suite 028, Liverpool, United Kingdom",Liverpool,United Kingdom,Europe,10/1/2022,Online Wallet,iPhone 14 Pro,Electronics,2,ELEC112,1439.23,1144.1,14.3,1233.42,2466.84,178.64,28 months
ORD0654625,CUST003692,Edward Carpenter,"883 Michael Manors Suite 028, Liverpool, United Kingdom",Liverpool,United Kingdom,Europe,11/2/2024,Online Wallet,Sony WH-1000XM5 Headphones,Electronics,2,ELEC112,1240.99,904.14,0,1240.99,2481.98,673.7,35 months
ORD0654625,CUST003692,Edward Carpenter,"883 Michael Manors Suite 028, Liverpool, United Kingdom",Liverpool,United Kingdom,Europe,1/18/2024,Online Wallet,Sony WH-1000XM5 Headphones,Electronics,4,ELEC112,1051.51,662.64,0,1051.51,4206.04,1555.48,26 months
ORD0654626,CUST003693,Latoya Lee,"2662 Tate Road Apt. 493, Chennai, India",Chennai,India,Asia,4/13/2020,Online Wallet,Atomic Habits,Books,5,BOOK100,67.93,43.89,0,67.93,339.65,120.2,No Warranty
ORD0654626,CUST003693,Latoya Lee,"2662 Tate Road Apt. 493, Chennai, India",Chennai,India,Asia,2/3/2020,Online Wallet,The Great Gatsby,Books,4,BOOK112,77.11,55.47,0,77.11,308.44,86.56,No Warranty
ORD0654628,CUST003693,Latoya Lee,"2662 Tate Road Apt. 493, Chennai, India",Chennai,India,Asia,9/9/2024,PayPal,Apple Watch Series 8,Electronics,5,ELEC102,1530.8,1142.72,13.13,1329.81,6649.05,935.45,26 months
ORD0654628,CUST003693,Latoya Lee,"2662 Tate Road Apt. 493, Chennai, India",Chennai,India,Asia,10/8/2021,PayPal,Sony WH-1000XM5 Headphones,Electronics,3,ELEC112,1691.3,1066.71,11.18,1502.21,4506.63,1306.5,14 months
ORD0654628,CUST003693,Latoya Lee,"2662 Tate Road Apt. 493, Chennai, India",Chennai,India,Asia,9/6/2022,PayPal,Sony WH-1000XM5 Headphones,Electronics,3,ELEC112,1634.85,1108.19,0,1634.85,4904.55,1579.98,32 months
ORD0654628,CUST003693,Latoya Lee,"2662 Tate Road Apt. 493, Chennai, India",Chennai,India,Asia,8/16/2020,PayPal,IKEA Billy Bookcase,Furniture,1,FURN100,2083.63,1330.93,13.74,1797.34,1797.34,466.41,20 months
ORD0654627,CUST003693,Latoya Lee,"2662 Tate Road Apt. 493, Chennai, India",Chennai,India,Asia,6/5/2023,Credit Card,Sealy Posturepedic Mattress,Furniture,1,FURN112,595.1,475.56,23.08,457.75,457.75,-17.81,28 months
ORD0654627,CUST003693,Latoya Lee,"2662 Tate Road Apt. 493, Chennai, India",Chennai,India,Asia,10/26/2024,Credit Card,Organic Almond Milk,Groceries,5,GROC103,34.12,24.31,0,34.12,170.6,49.05,No Warranty
ORD0654628,CUST003693,Latoya Lee,"2662 Tate Road Apt. 493, Chennai, India",Chennai,India,Asia,5/4/2024,PayPal,Whole Wheat Bread,Groceries,4,GROC113,21.14,16.32,29.96,14.81,59.24,-6.04,No Warranty
ORD0654629,CUST003694,Teresa Whitaker,"61505 Cantrell Cape Suite 416, Kano, Nigeria",Kano,Nigeria,Africa,11/19/2022,Credit Card,Levi's 501 Jeans,Clothing,5,CLOT110,300.24,185.39,29.04,213.05,1065.25,138.3,No Warranty
ORD0654630,CUST003695,Julie Cox,"61828 John Shore Apt. 577, Hyderabad, India",Hyderabad,India,Asia,1/3/2025,Online Wallet,The Great Gatsby,Books,2,BOOK112,59.49,36.52,9.04,54.11,108.22,35.18,No Warranty
ORD0654630,CUST003695,Julie Cox,"61828 John Shore Apt. 577, Hyderabad, India",Hyderabad,India,Asia,12/23/2021,Online Wallet,Sealy Posturepedic Mattress,Furniture,5,FURN112,2155.56,1310.07,29.69,1515.57,7577.85,1027.5,6 months
ORD0654631,CUST003695,Julie Cox,"61828 John Shore Apt. 577, Hyderabad, India",Hyderabad,India,Asia,1/29/2022,PayPal,Sealy Posturepedic Mattress,Furniture,2,FURN112,501.58,392.93,0,501.58,1003.16,217.3,30 months
ORD0654632,CUST003696,Paul Jackson,"943 Taylor Parkways, Chicago, United States",Chicago,United States,North America,7/6/2020,Credit Card,Manga: Attack on Titan Vol. 1,Books,5,BOOK103,22.59,14.19,11.35,20.03,100.15,29.2,No Warranty
ORD0654632,CUST003696,Paul Jackson,"943 Taylor Parkways, Chicago, United States",Chicago,United States,North America,11/27/2023,Credit Card,Samsung Galaxy S23,Electronics,2,ELEC104,1458.23,1137.79,22.11,1135.82,2271.64,-3.94,36 months
ORD0654632,CUST003696,Paul Jackson,"943 Taylor Parkways, Chicago, United States",Chicago,United States,North America,11/23/2020,Credit Card,Sony WH-1000XM5 Headphones,Electronics,5,ELEC112,684.87,487.61,20.85,542.07,2710.35,272.3,33 months
ORD0654632,CUST003696,Paul Jackson,"943 Taylor Parkways, Chicago, United States",Chicago,United States,North America,10/26/2020,Credit Card,Fresh Apples,Groceries,3,GROC102,29.25,20.17,20.76,23.18,69.54,9.03,No Warranty
ORD0654632,CUST003696,Paul Jackson,"943 Taylor Parkways, Chicago, United States",Chicago,United States,North America,11/23/2022,Credit Card,Fresh Apples,Groceries,1,GROC102,38.43,28.67,14.86,32.72,32.72,4.05,No Warranty
ORD0654634,CUST003697,Gregory Weber,"90524 Kelly Harbors Apt. 114, Toronto, Canada",Toronto,Canada,North America,1/8/2020,Credit Card,Atomic Habits,Books,4,BOOK100,65.95,51,27.3,47.95,191.8,-12.2,No Warranty
ORD0654635,CUST003697,Gregory Weber,"90524 Kelly Harbors Apt. 114, Toronto, Canada",Toronto,Canada,North America,7/8/2023,PayPal,Atomic Habits,Books,1,BOOK100,14.66,9.67,25.27,10.96,10.96,1.29,No Warranty
ORD0654636,CUST003697,Gregory Weber,"90524 Kelly Harbors Apt. 114, Toronto, Canada",Toronto,Canada,North America,9/22/2020,Debit Card,Atomic Habits,Books,1,BOOK100,40.09,29.82,19.07,32.44,32.44,2.62,No Warranty
ORD0654634,CUST003697,Gregory Weber,"90524 Kelly Harbors Apt. 114, Toronto, Canada",Toronto,Canada,North America,5/4/2022,Credit Card,North Face Jacket,Clothing,1,CLOT104,27.05,21.09,21.12,21.34,21.34,0.25,No Warranty
ORD0654633,CUST003697,Gregory Weber,"90524 Kelly Harbors Apt. 114, Toronto, Canada",Toronto,Canada,North America,9/13/2023,PayPal,Samsung Galaxy S23,Electronics,2,ELEC104,798.17,591.4,0,798.17,1596.34,413.54,32 months
ORD0654636,CUST003697,Gregory Weber,"90524 Kelly Harbors Apt. 114, Toronto, Canada",Toronto,Canada,North America,10/9/2024,Debit Card,Sony WH-1000XM5 Headphones,Electronics,2,ELEC112,1565.36,1094.38,22.21,1217.69,2435.38,246.62,33 months
ORD0654636,CUST003697,Gregory Weber,"90524 Kelly Harbors Apt. 114, Toronto, Canada",Toronto,Canada,North America,7/11/2024,Debit Card,IKEA Billy Bookcase,Furniture,2,FURN100,1187.47,840.49,22.09,925.16,1850.32,169.34,29 months
ORD0654634,CUST003697,Gregory Weber,"90524 Kelly Harbors Apt. 114, Toronto, Canada",Toronto,Canada,North America,6/2/2022,Credit Card,IKEA Billy Bookcase,Furniture,3,FURN100,1027.37,735.7,0,1027.37,3082.11,875.01,16 months
ORD0654634,CUST003697,Gregory Weber,"90524 Kelly Harbors Apt. 114, Toronto, Canada",Toronto,Canada,North America,6/14/2024,Credit Card,Sealy Posturepedic Mattress,Furniture,1,FURN112,2345.85,1803.08,20.32,1869.17,1869.17,66.09,12 months
ORD0654636,CUST003697,Gregory Weber,"90524 Kelly Harbors Apt. 114, Toronto, Canada",Toronto,Canada,North America,3/30/2023,Debit Card,Fresh Apples,Groceries,2,GROC102,6.98,4.53,24.92,5.24,10.48,1.42,No Warranty
ORD0654634,CUST003697,Gregory Weber,"90524 Kelly Harbors Apt. 114, Toronto, Canada",Toronto,Canada,North America,7/18/2020,Credit Card,Organic Almond Milk,Groceries,5,GROC103,40.98,28.2,18.14,33.55,167.75,26.75,No Warranty
ORD0654637,CUST003698,Benjamin Conway,"499 Ashley Avenue Apt. 073, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,12/2/2021,PayPal,Manga: Attack on Titan Vol. 1,Books,1,BOOK103,42.21,33.68,20.29,33.65,33.65,-0.03,No Warranty
ORD0654638,CUST003698,Benjamin Conway,"499 Ashley Avenue Apt. 073, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,2/14/2021,Online Wallet,Samsung Galaxy S23,Electronics,4,ELEC104,1813.56,1255.79,0,1813.56,7254.24,2231.08,12 months
ORD0654637,CUST003698,Benjamin Conway,"499 Ashley Avenue Apt. 073, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,7/2/2024,PayPal,Ashley Furniture Sofa,Furniture,1,FURN100,999.37,672.1,15.09,848.57,848.57,176.47,35 months
ORD0654637,CUST003698,Benjamin Conway,"499 Ashley Avenue Apt. 073, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,6/7/2021,PayPal,IKEA Billy Bookcase,Furniture,5,FURN100,2385.6,1767.46,0,2385.6,11928,3090.7,23 months
ORD0654637,CUST003698,Benjamin Conway,"499 Ashley Avenue Apt. 073, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,2/2/2023,PayPal,Organic Almond Milk,Groceries,3,GROC103,31.72,21.28,14.36,27.17,81.51,17.67,No Warranty
ORD0654637,CUST003698,Benjamin Conway,"499 Ashley Avenue Apt. 073, Birmingham, United Kingdom",Birmingham,United Kingdom,Europe,3/8/2023,PayPal,Organic Almond Milk,Groceries,2,GROC103,22.91,14.01,0,22.91,45.82,17.8,No Warranty
ORD0654640,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,10/13/2024,Online Wallet,Atomic Habits,Books,1,BOOK100,56.9,43.76,16.89,47.29,47.29,3.53,No Warranty
ORD0654639,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,2/26/2020,Credit Card,Atomic Habits,Books,2,BOOK100,11.53,8.05,0,11.53,23.06,6.96,No Warranty
ORD0654639,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,10/12/2024,Credit Card,Manga: Attack on Titan Vol. 1,Books,1,BOOK103,64.86,44.73,5.32,61.41,61.41,16.68,No Warranty
ORD0654641,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,6/21/2023,PayPal,Manga: Attack on Titan Vol. 1,Books,2,BOOK103,69.22,50.43,8.8,63.13,126.26,25.4,No Warranty
ORD0654640,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,2/13/2024,Online Wallet,The Great Gatsby,Books,1,BOOK112,61.24,41.01,10.95,54.53,54.53,13.52,No Warranty
ORD0654640,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,4/19/2022,Online Wallet,Adidas Ultraboost,Clothing,3,CLOT100,219.42,145.02,29.51,154.67,464.01,28.95,No Warranty
ORD0654641,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,8/28/2024,PayPal,Samsung Galaxy S23,Electronics,1,ELEC104,1545.41,1146.06,29.69,1086.58,1086.58,-59.48,28 months
ORD0654640,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,10/3/2020,Online Wallet,Sony WH-1000XM5 Headphones,Electronics,3,ELEC112,606.03,443.56,0,606.03,1818.09,487.41,12 months
ORD0654639,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,4/9/2024,Credit Card,Ashley Furniture Sofa,Furniture,4,FURN100,294.2,184.33,28.75,209.62,838.48,101.16,12 months
ORD0654641,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,3/23/2023,PayPal,Sealy Posturepedic Mattress,Furniture,5,FURN112,122.99,97.91,7.1,114.26,571.3,81.75,30 months
ORD0654639,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,7/23/2021,Credit Card,Fresh Apples,Groceries,5,GROC102,4.94,3.8,0,4.94,24.7,5.7,No Warranty
ORD0654639,CUST003699,Michaela Long,"5574 Smith Camp, Melbourne, Australia",Melbourne,Australia,Oceania,5/29/2021,Credit Card,Fresh Apples,Groceries,4,GROC102,48.26,33.08,27.3,35.09,140.36,8.04,No Warranty
ORD0654642,CUST003700,Laura Cohen,"1595 Victoria Land, Chengdu, China",Chengdu,China,Asia,7/23/2021,Debit Card,The Great Gatsby,Books,1,BOOK112,47.04,32.13,0,47.04,47.04,14.91,No Warranty
ORD0654644,CUST003700,Laura Cohen,"1595 Victoria Land, Chengdu, China",Chengdu,China,Asia,9/24/2020,Online Wallet,Levi's 501 Jeans,Clothing,2,CLOT110,91.57,67.6,18.1,75,150,14.8,No Warranty
ORD0654643,CUST003700,Laura Cohen,"1595 Victoria Land, Chengdu, China",Chengdu,China,Asia,8/31/2020,PayPal,Levi's 501 Jeans,Clothing,4,CLOT110,148.76,113.72,16.36,124.42,497.68,42.8,No Warranty
ORD0654643,CUST003700,Laura Cohen,"1595 Victoria Land, Chengdu, China",Chengdu,China,Asia,10/24/2024,PayPal,Samsung Galaxy S23,Electronics,1,ELEC104,1355.19,954.74,24.41,1024.39,1024.39,69.65,29 months
ORD0654642,CUST003700,Laura Cohen,"1595 Victoria Land, Chengdu, China",Chengdu,China,Asia,2/26/2023,Debit Card,Samsung Galaxy S23,Electronics,2,ELEC104,1068.81,799.78,7.71,986.4,1972.8,373.24,21 months
ORD0654643,CUST003700,Laura Cohen,"1595 Victoria Land, Chengdu, China",Chengdu,China,Asia,11/16/2020,PayPal,Ashley Furniture Sofa,Furniture,3,FURN100,2527.22,2012.46,0,2527.22,7581.66,1544.28,30 months
ORD0654643,CUST003700,Laura Cohen,"1595 Victoria Land, Chengdu, China",Chengdu,China,Asia,3/26/2021,PayPal,Fresh Apples,Groceries,1,GROC102,7.97,5.62,17.25,6.6,6.6,0.98,No Warranty
ORD0654643,CUST003700,Laura Cohen,"1595 Victoria Land, Chengdu, China",Chengdu,China,Asia,1/13/2022,PayPal,Organic Almond Milk,Groceries,3,GROC103,42.65,26.11,0,42.65,127.95,49.62,No Warranty
ORD0654645,CUST003701,Mary Shields,"60953 Erika Spring, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,1/29/2020,Online Wallet,Levi's 501 Jeans,Clothing,5,CLOT110,389.77,298.55,25.25,291.35,1456.75,-36,No Warranty
ORD0654645,CUST003701,Mary Shields,"60953 Erika Spring, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,11/17/2024,Online Wallet,Samsung Galaxy S23,Electronics,1,ELEC104,1505.91,1012.86,0,1505.91,1505.91,493.05,6 months
ORD0654645,CUST003701,Mary Shields,"60953 Erika Spring, Port Harcourt, Nigeria",Port Harcourt,Nigeria,Africa,11/28/2024,Online Wallet,Sealy Posturepedic Mattress,Furniture,5,FURN112,2615.85,1711.14,0,2615.85,13079.25,4523.55,35 months
ORD0654649,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,3/10/2022,Online Wallet,Manga: Attack on Titan Vol. 1,Books,1,BOOK103,89.58,58.02,17.97,73.48,73.48,15.46,No Warranty
ORD0654650,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,2/11/2024,Debit Card,North Face Jacket,Clothing,1,CLOT104,261.22,157.46,18.97,211.67,211.67,54.21,No Warranty
ORD0654646,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,1/29/2024,Debit Card,North Face Jacket,Clothing,2,CLOT104,160.19,117.07,16.71,133.42,266.84,32.7,No Warranty
ORD0654647,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,5/10/2021,Debit Card,Levi's 501 Jeans,Clothing,1,CLOT110,359.21,221.69,23.39,275.19,275.19,53.5,No Warranty
ORD0654646,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,9/22/2020,Debit Card,Levi's 501 Jeans,Clothing,5,CLOT110,20.15,12.98,27.87,14.53,72.65,7.75,No Warranty
ORD0654647,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,1/7/2021,Debit Card,Apple Watch Series 8,Electronics,3,ELEC102,1341.4,962.71,13.08,1165.94,3497.82,609.69,12 months
ORD0654648,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,11/30/2022,Online Wallet,iPhone 14 Pro,Electronics,3,ELEC112,1708.76,1217.94,11.85,1506.27,4518.81,864.99,21 months
ORD0654646,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,5/4/2022,Debit Card,Ashley Furniture Sofa,Furniture,4,FURN100,816.42,556.72,27.49,591.99,2367.96,141.08,22 months
ORD0654648,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,7/16/2023,Online Wallet,Ashley Furniture Sofa,Furniture,2,FURN100,1942.19,1455.46,8.47,1777.69,3555.38,644.46,11 months
ORD0654649,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,8/23/2023,Online Wallet,IKEA Billy Bookcase,Furniture,2,FURN100,1146,888.68,20.8,907.63,1815.26,37.9,6 months
ORD0654649,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,7/28/2022,Online Wallet,Sealy Posturepedic Mattress,Furniture,2,FURN112,729.07,534.49,22.94,561.82,1123.64,54.66,19 months
ORD0654650,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,1/14/2022,Debit Card,Free-Range Eggs,Groceries,1,GROC101,16.04,11.6,17.55,13.22,13.22,1.62,No Warranty
ORD0654649,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,3/27/2024,Online Wallet,Fresh Apples,Groceries,1,GROC102,2.74,2.08,12.27,2.4,2.4,0.32,No Warranty
ORD0654649,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,3/6/2021,Online Wallet,Fresh Apples,Groceries,5,GROC102,5.3,4.06,19.81,4.25,21.25,0.95,No Warranty
ORD0654650,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,6/21/2021,Debit Card,Fresh Apples,Groceries,3,GROC102,29,20.75,29.13,20.55,61.65,-0.6,No Warranty
ORD0654647,CUST003702,John Stark,"7404 Larson Crossroad Suite 717, Chennai, India",Chennai,India,Asia,4/29/2022,Debit Card,Whole Wheat Bread,Groceries,2,GROC113,11.6,9.18,24.05,8.81,17.62,-0.74,No Warranty
ORD0654651,CUST003703,Paul Landry,"5219 Steven Prairie Suite 322, Abuja, Nigeria",Abuja,Nigeria,Africa,3/28/2021,PayPal,Adidas Ultraboost,Clothing,3,CLOT100,27.5,20.62,15.03,23.37,70.11,8.25,No Warranty
ORD0654651,CUST003703,Paul Landry,"5219 Steven Prairie Suite 322, Abuja, Nigeria",Abuja,Nigeria,Africa,1/7/2024,PayPal,North Face Jacket,Clothing,5,CLOT104,347.65,252.03,29.86,243.84,1219.2,-40.95,No Warranty
ORD0654651,CUST003703,Paul Landry,"5219 Steven Prairie Suite 322, Abuja, Nigeria",Abuja,Nigeria,Africa,10/30/2024,PayPal,Sealy Posturepedic Mattress,Furniture,4,FURN112,1587.19,1019.66,6.17,1489.26,5957.04,1878.4,30 months
ORD0654651,CUST003703,Paul Landry,"5219 Steven Prairie Suite 322, Abuja, Nigeria",Abuja,Nigeria,Africa,6/19/2023,PayPal,Organic Almond Milk,Groceries,1,GROC103,42.02,29.78,12.88,36.61,36.61,6.83,No Warranty
ORD0654653,CUST003704,Raymond Harris,"73962 Lauren Ports Suite 792, Adelaide, Australia",Adelaide,Australia,Oceania,2/6/2023,Online Wallet,Adidas Ultraboost,Clothing,2,CLOT100,67.48,52.63,20.78,53.46,106.92,1.66,No Warranty
ORD0654652,CUST003704,Raymond Harris,"73962 Lauren Ports Suite 792, Adelaide, Australia",Adelaide,Australia,Oceania,9/16/2023,PayPal,Adidas Ultraboost,Clothing,5,CLOT100,460.07,298.18,27.62,333,1665,174.1,No Warranty
ORD0654653,CUST003704,Raymond Harris,"73962 Lauren Ports Suite 792, Adelaide, Australia",Adelaide,Australia,Oceania,8/4/2022,Online Wallet,Levi's 501 Jeans,Clothing,4,CLOT110,271.13,206.87,7.66,250.36,1001.44,173.96,No Warranty
ORD0654653,CUST003704,Raymond Harris,"73962 Lauren Ports Suite 792, Adelaide, Australia",Adelaide,Australia,Oceania,11/28/2023,Online Wallet,Free-Range Eggs,Groceries,2,GROC101,4.86,3.3,9.03,4.42,8.84,2.24,No Warranty
ORD0654654,CUST003705,Alexander Morris,"47831 Watts Stravenue Suite 936, Perth, Australia",Perth,Australia,Oceania,10/14/2024,Credit Card,Atomic Habits,Books,4,BOOK100,54.19,42.55,11.84,47.77,191.08,20.88,No Warranty
ORD0654654,CUST003705,Alexander Morris,"47831 Watts Stravenue Suite 936, Perth, Australia",Perth,Australia,Oceania,3/23/2021,Credit Card,North Face Jacket,Clothing,2,CLOT104,295.36,191.18,0,295.36,590.72,208.36,No Warranty
ORD0654656,CUST003705,Alexander Morris,"47831 Watts Stravenue Suite 936, Perth, Australia",Perth,Australia,Oceania,9/21/2020,Online Wallet,Ashley Furniture Sofa,Furniture,1,FURN100,1148.77,829.93,24.5,867.32,867.32,37.39,10 months
